
																																																		
Interferometer Scan																																																		
106163.362857	150400.068485	121542.913556	151867.990999	105505.321124	150109.603758	120587.491738	152375.470326	120491.426447	148864.135332	105703.969915	138960.966779	119539.627459	138848.429670	120879.381217	135928.378819	122883.542876	121643.271455	133880.508580	135895.221535	137083.779809	134198.055404	134197.932196	122534.580716	123723.853332	120953.224561	121635.349463	136789.815460	134682.490962	134176.070697	136467.268239	136290.699837	120714.691871	134332.122399	121364.187709	151170.863596	105907.722650	136095.869174	152102.658376	149014.059418	107878.290555	138557.267640	135409.725604	106616.402739	148650.334618	119428.085187	151972.683448	119973.036687	133111.995433	122102.185984	136704.183501
Gaussian Fit																																																		
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																																																		
5.622717	0.680596	1582.700441	2.515421	17.412371	2.690292																																													

																																																		
Interferometer Scan																																																		
Friday, February 13, 2015	12:10:37 AM																																																	
X position (cm)																																																		
23.653061																																																		
Y position (cm)																																																		
6.850000																																																		
Interferometer Positions (um)																																																		
1586.293500	1564.862250	1617.678375	1553.432250	1550.574750	1614.820875	1573.434750	1576.292250	1600.581000	1609.105875	1592.008500	1547.717250	1607.677125	1560.576000	1604.819625	1599.152250	1583.436000	1593.437250	1577.721000	1587.722250	1556.289750	1582.007250	1610.534625	1597.723500	1562.004750	1579.149750	1557.718500	1616.249625	1603.438500	1570.577250	1569.148500	1594.866000	1559.147250	1590.579750	1584.864750	1572.006000	1566.291000	1563.433500	1589.151000	1549.146000	1602.009750	1611.963375	1613.392125	1580.578500	1567.719750	1606.248375	1552.003500	1596.294750	1574.863500	1554.861000	1582.721625
Fringe Signal																																																		
3.978009	2.072605	2.015633	2.280709	2.044723	2.009224	4.776237	2.608847	1.975858	1.972384	5.170561	1.905132	2.101039	1.522087	4.139198	3.815229	5.403834	4.220981	13.467434	2.635344	1.901546	3.830616	2.235944	2.509065	3.082109	2.527971	2.731692	1.899653	3.036196	9.354699	4.376864	7.100904	1.810993	11.236507	5.268738	10.554556	4.514383	2.357343	14.217924	1.887205	2.026599	2.147600	2.229493	3.226298	7.811035	3.296436	1.963150	6.920949	2.534731	1.903466	13.748056
Laser Intensity Signal																																																		
125012.165263	138659.349135	135457.738588	135766.289940	137528.728617	137242.433290	124978.984387	139375.238185	134443.634524	122911.323587	138058.909614	110297.734185	121711.654339	137687.897211	136301.654835	135491.551232	135966.979523	124897.102397	135372.202312	134534.859325	138570.114007	135448.986911	137718.409462	125029.825905	136728.616632	122190.118257	124356.123689	124607.704596	137915.847148	136103.850148	136578.868183	137455.472476	135757.855457	137388.936397	124964.882350	136154.732298	136846.044037	137208.594432	122878.297375	121991.065764	121880.590418	123616.113459	135987.192136	134763.612733	136753.785078	136770.521661	124314.043023	136177.451008	135408.928686	124600.110285	134985.545155
Gaussian Fit																																																		
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																																																		
6.882168	0.715776	1583.058723	2.201293	17.726666	2.355433																																													

																																																		
Interferometer Scan																																																		
Friday, February 13, 2015	12:11:40 AM																																																	
